label,lm0,lm1,lm2,lm3,lm4,lm5,lm6,lm7,lm8,lm9,lm10,lm11,lm12,lm13,lm14,lm15,lm16,lm17,lm18,lm19,lm20,lm21,lm22,lm23,lm24,lm25,lm26,lm27,lm28,lm29,lm30,lm31,lm32,lm33,lm34,lm35,lm36,lm37,lm38,lm39,lm40,lm41,lm42,lm43,lm44,lm45,lm46,lm47,lm48,lm49,lm50,lm51,lm52,lm53,lm54,lm55,lm56,lm57,lm58,lm59,lm60,lm61,lm62,lm63,lm64,lm65,lm66,lm67,lm68,lm69,lm70,lm71,lm72,lm73,lm74,lm75,lm76,lm77,lm78,lm79,lm80,lm81,lm82,lm83,lm84,lm85,lm86,lm87,lm88,lm89,lm90,lm91,lm92,lm93,lm94,lm95,lm96,lm97,lm98,lm99,lm100,lm101,lm102,lm103,lm104,lm105,lm106,lm107,lm108,lm109,lm110,lm111,lm112,lm113,lm114,lm115,lm116,lm117,lm118,lm119,lm120,lm121,lm122,lm123,lm124,lm125
ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7619025707244873,0.8705204725265503,-1.2660497361594025e-07,0.7294101119041443,0.7703872919082642,0.0004887941177003086,0.6948347687721252,0.6758242249488831,-0.015164739452302456,0.6865296959877014,0.5945228338241577,-0.03434903919696808,0.6846847534179688,0.5313205718994141,-0.05611639842391014,0.6667595505714417,0.712326169013977,-0.036235176026821136,0.5917448401451111,0.7185990810394287,-0.06481665372848511,0.6107808351516724,0.7405691742897034,-0.08121509850025177,0.641363263130188,0.7451528310775757,-0.08872339129447937,0.6644366383552551,0.770234227180481,-0.04857170209288597,0.5850749611854553,0.7775001525878906,-0.07018804550170898,0.6099869608879089,0.7917726635932922,-0.07321465015411377,0.6447330117225647,0.7950320243835449,-0.0751744732260704,0.665423572063446,0.8280733227729797,-0.060482725501060486,0.5901387929916382,0.8331948518753052,-0.075761578977108,0.6142445206642151,0.8441550135612488,-0.06398306041955948,0.6480408906936646,0.8462986946105957,-0.05540022253990173,0.666659414768219,0.8828347325325012,-0.0721743106842041,0.6005162000656128,0.886284589767456,-0.07963249087333679,0.6176341772079468,0.8911857604980469,-0.0675615519285202,0.6439502835273743,0.8908558487892151,-0.05788687989115715
ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7472466230392456,0.833480179309845,-1.364179951224287e-07,0.7172297239303589,0.7343414425849915,-0.0029143444262444973,0.6835314631462097,0.6344814896583557,-0.01970848999917507,0.6790361404418945,0.5507501363754272,-0.038503486663103104,0.6780252456665039,0.4872264564037323,-0.059578947722911835,0.6502392292022705,0.6706393361091614,-0.04239678755402565,0.5700712203979492,0.6880435943603516,-0.06904574483633041,0.5927969217300415,0.7080320119857788,-0.08360762149095535,0.6257891058921814,0.7117416858673096,-0.08982647955417633,0.6464224457740784,0.730013370513916,-0.05230363458395004,0.5663071870803833,0.7429150938987732,-0.07205432653427124,0.5946148633956909,0.7547354102134705,-0.07386286556720734,0.6314019560813904,0.7582829594612122,-0.07517416030168533,0.647444486618042,0.7881202697753906,-0.061486631631851196,0.5749223828315735,0.7956668734550476,-0.07415879517793655,0.600305438041687,0.8021058440208435,-0.0625213086605072,0.6344301700592041,0.8036321997642517,-0.05446022376418114,0.6494660377502441,0.843307614326477,-0.07072161138057709,0.5843098163604736,0.8468942046165466,-0.07685045152902603,0.6032952666282654,0.8486337065696716,-0.06490889191627502,0.6313962936401367,0.8479170203208923,-0.05536278337240219
ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7400742173194885,0.8077453374862671,-1.8075321861488192e-07,0.7115410566329956,0.7064117789268494,0.0001759614096954465,0.6806630492210388,0.6078177094459534,-0.014571314677596092,0.6743204593658447,0.5275366306304932,-0.03220967575907707,0.6745685935020447,0.4648655354976654,-0.051941879093647,0.6452965140342712,0.6397129893302917,-0.03326547518372536,0.566243052482605,0.6542851328849792,-0.05655468627810478,0.5865528583526611,0.6749584674835205,-0.07025083899497986,0.6199922561645508,0.6791720986366272,-0.07638934254646301,0.6406983137130737,0.6992288827896118,-0.04405082389712334,0.5617695450782776,0.7093603014945984,-0.06062430888414383,0.5874052047729492,0.7233449220657349,-0.062319766730070114,0.624147355556488,0.7270001173019409,-0.06380639970302582,0.6392631530761719,0.7580689787864685,-0.05403212830424309,0.5691132545471191,0.7648690938949585,-0.0635802373290062,0.5913441181182861,0.7743362188339233,-0.052498918026685715,0.624178409576416,0.776181161403656,-0.04545306786894798,0.6383975148200989,0.8147135972976685,-0.0640815868973732,0.575513482093811,0.8167620897293091,-0.0670861080288887,0.5939831137657166,0.8195212483406067,-0.0546070896089077,0.6224261522293091,0.8195757269859314,-0.0451824888586998
ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7390029430389404,0.7646008729934692,-1.3721030711622006e-07,0.7131236791610718,0.6611722111701965,0.0006616977625526488,0.6772519946098328,0.5579469203948975,-0.012681486085057259,0.6677868962287903,0.47518351674079895,-0.028008105233311653,0.6695132255554199,0.4116179049015045,-0.04535989090800285,0.6321669220924377,0.5836094617843628,-0.03509925305843353,0.5566479563713074,0.6169084906578064,-0.05306852608919144,0.5785621404647827,0.6325904130935669,-0.06178644672036171,0.6069725751876831,0.6232929229736328,-0.06615230441093445,0.6289231181144714,0.6489841341972351,-0.04637256637215614,0.5528424978256226,0.6696708798408508,-0.05862290412187576,0.5768837332725525,0.682600200176239,-0.05615377053618431,0.6084333658218384,0.6796807050704956,-0.0561402328312397,0.6291371583938599,0.7145692110061646,-0.05632835254073143,0.5606709122657776,0.7229710817337036,-0.06498587876558304,0.5823445916175842,0.7354957461357117,-0.051743682473897934,0.6119604110717773,0.7354235053062439,-0.0440526083111763,0.6310113072395325,0.7772415280342102,-0.06607215106487274,0.5686382055282593,0.7751449942588806,-0.06996996700763702,0.5876560211181641,0.7832475900650024,-0.05613717809319496,0.615825355052948,0.7853081822395325,-0.045633960515260696
ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7420337200164795,0.7675756216049194,-2.3525871029050904e-07,0.7136242389678955,0.6648944616317749,0.0009441651636734605,0.6764047741889954,0.5604819059371948,-0.012386069633066654,0.6638604998588562,0.4759438633918762,-0.02725600264966488,0.6644433736801147,0.4113262891769409,-0.044415563344955444,0.6349772810935974,0.5812906622886658,-0.03661524876952171,0.557404637336731,0.6166877150535583,-0.05497102066874504,0.5799214839935303,0.6364287734031677,-0.06369900703430176,0.6097874641418457,0.6297690272331238,-0.0678185224533081,0.6329862475395203,0.6461759805679321,-0.047547612339258194,0.5525810718536377,0.6702491044998169,-0.05875704810023308,0.5763054490089417,0.6858648061752319,-0.0554133877158165,0.6080817580223083,0.683743953704834,-0.05530240759253502,0.6328102946281433,0.7121148109436035,-0.056865252554416656,0.560096263885498,0.7251418828964233,-0.064842090010643,0.5822812914848328,0.7383449077606201,-0.05071578547358513,0.6122527122497559,0.7380940914154053,-0.042920228093862534,0.6336114406585693,0.7763329148292542,-0.06580574810504913,0.5684409141540527,0.7803712487220764,-0.06947716325521469,0.5886320471763611,0.7889868021011353,-0.054903414100408554,0.6172650456428528,0.7911210060119629,-0.04414050281047821
ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7411381602287292,0.7665765285491943,-2.3428052031704283e-07,0.7127377390861511,0.6642574071884155,0.001481203711591661,0.67598557472229,0.5602350234985352,-0.011438990943133831,0.6631961464881897,0.47620874643325806,-0.02620120346546173,0.662568211555481,0.41169649362564087,-0.04322410002350807,0.6335650682449341,0.5832134485244751,-0.034994788467884064,0.5562516450881958,0.617561399936676,-0.05357110872864723,0.5790863037109375,0.6373273730278015,-0.06278097629547119,0.6085420846939087,0.6299313306808472,-0.06720098108053207,0.6315581798553467,0.6479984521865845,-0.04618005082011223,0.5529112815856934,0.6719222664833069,-0.05722679942846298,0.5767565965652466,0.6869149208068848,-0.05389554053544998,0.6076683402061462,0.6845242381095886,-0.05391821637749672,0.63169926404953,0.7134997844696045,-0.055940207093954086,0.5601871013641357,0.7266163229942322,-0.06352584809064865,0.5820137858390808,0.7396098375320435,-0.04939888417720795,0.6111014485359192,0.7394673824310303,-0.041735224425792694,0.6328937411308289,0.7768471837043762,-0.06535433232784271,0.5681400299072266,0.7815238237380981,-0.06819666177034378,0.5869098901748657,0.7892923951148987,-0.05361175164580345,0.6143732666969299,0.7912303805351257,-0.04298791289329529
ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7429270148277283,0.7688292860984802,-2.2978609592883004e-07,0.7129839658737183,0.6657618880271912,0.0015407336177304387,0.6740243434906006,0.5607198476791382,-0.011661811731755733,0.6607697606086731,0.4759427309036255,-0.02651367522776127,0.6603835821151733,0.41079676151275635,-0.0438096821308136,0.6316572427749634,0.5826506614685059,-0.03766656666994095,0.5557245016098022,0.6196191310882568,-0.055873166769742966,0.5788202881813049,0.6386287212371826,-0.06442449986934662,0.6081068515777588,0.6311935186386108,-0.06851493567228317,0.6306132674217224,0.6486902236938477,-0.049267079681158066,0.5525012612342834,0.6740150451660156,-0.05972606688737869,0.5759075880050659,0.6879202723503113,-0.05596970394253731,0.6068383455276489,0.6854540705680847,-0.056059084832668304,0.6319341063499451,0.7158512473106384,-0.05913418531417847,0.5607959628105164,0.7295541763305664,-0.06647511571645737,0.5817456245422363,0.7416411638259888,-0.05217600613832474,0.6109430193901062,0.741817831993103,-0.044563617557287216,0.6341185569763184,0.7808181047439575,-0.06855873018503189,0.5677884221076965,0.7848510146141052,-0.07113419473171234,0.5856022834777832,0.7920637726783752,-0.056058142334222794,0.6132788062095642,0.7941982746124268,-0.04517333582043648
ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7428845763206482,0.7704711556434631,-2.3279613969862112e-07,0.7128439545631409,0.6668983101844788,0.0013737216359004378,0.6737425923347473,0.5615592002868652,-0.012311501428484917,0.6601494550704956,0.4764309525489807,-0.027389025315642357,0.6603552103042603,0.4104785621166229,-0.04488469660282135,0.6313424110412598,0.5847296714782715,-0.04038894176483154,0.5545192956924438,0.6211515069007874,-0.05800037831068039,0.5778957605361938,0.6403111219406128,-0.06521612405776978,0.607613742351532,0.6337331533432007,-0.0683881938457489,0.6307515501976013,0.6514396667480469,-0.051777202636003494,0.5519059896469116,0.6757223010063171,-0.06174079701304436,0.5760878920555115,0.6898776888847351,-0.05698322877287865,0.607412576675415,0.6880214214324951,-0.056596700102090836,0.6323060989379883,0.7187943458557129,-0.061172109097242355,0.5608442425727844,0.7316738367080688,-0.06780248880386353,0.5826469659805298,0.7432694435119629,-0.05274653807282448,0.6122757792472839,0.7436100840568542,-0.044969044625759125,0.634554386138916,0.784174919128418,-0.07008980959653854,0.5676112174987793,0.7868438959121704,-0.07220257818698883,0.5861921310424805,0.7931752800941467,-0.056661807000637054,0.6144135594367981,0.7951766848564148,-0.045675307512283325
ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7447969317436218,0.7735127806663513,-2.4327098913090595e-07,0.7146772742271423,0.6691543459892273,0.0017570335185155272,0.6746727228164673,0.5629839897155762,-0.011562716215848923,0.6610240936279297,0.47739076614379883,-0.02654830925166607,0.6612169146537781,0.41138356924057007,-0.043960098177194595,0.6322265267372131,0.5848684310913086,-0.03829304501414299,0.5549572706222534,0.6213417053222656,-0.05610125511884689,0.57878178358078,0.6416513919830322,-0.06393028050661087,0.6091252565383911,0.6353586912155151,-0.06753110885620117,0.631004810333252,0.6514073014259338,-0.04999318718910217,0.5514782667160034,0.6759101748466492,-0.06035929173231125,0.5760233998298645,0.6909127831459045,-0.056197892874479294,0.6079108715057373,0.68915855884552,-0.05595599487423897,0.6321924328804016,0.719072163105011,-0.05982038751244545,0.5593816041946411,0.7321639657020569,-0.06688318401575089,0.5820302367210388,0.7446085810661316,-0.05212434008717537,0.6124456524848938,0.7451396584510803,-0.04432208836078644,0.6344473361968994,0.7850208878517151,-0.06916353106498718,0.5673083066940308,0.7884585857391357,-0.07183728367090225,0.586505651473999,0.7955366373062134,-0.056563254445791245,0.6151930689811707,0.7976127862930298,-0.04554608836770058
ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7446757555007935,0.7732182145118713,-2.3401982218729245e-07,0.7148111462593079,0.6694498062133789,0.001297966344282031,0.6750491857528687,0.5633328557014465,-0.01260821521282196,0.6615761518478394,0.4774515628814697,-0.028077933937311172,0.6622892618179321,0.4105232059955597,-0.04605090618133545,0.6326812505722046,0.5864136219024658,-0.039373815059661865,0.554609477519989,0.6224415898323059,-0.057625241577625275,0.5783843398094177,0.6425465941429138,-0.06588579714298248,0.60859614610672,0.6356986165046692,-0.0697900727391243,0.6315611004829407,0.6536959409713745,-0.05090274289250374,0.5510692000389099,0.6771051287651062,-0.06173077970743179,0.5760176777839661,0.6914926767349243,-0.05766768380999565,0.608298659324646,0.6898514628410339,-0.05742255598306656,0.6324752569198608,0.7214939594268799,-0.060545098036527634,0.5589858889579773,0.7334845066070557,-0.06762673705816269,0.5818948149681091,0.7452750205993652,-0.05271682143211365,0.6123007535934448,0.745832622051239,-0.04484439268708229,0.6343199610710144,0.7872125506401062,-0.06973851472139359,0.5667456388473511,0.790032684803009,-0.07222939282655716,0.5861659646034241,0.796784520149231,-0.0567733496427536,0.614772617816925,0.7991013526916504,-0.04568157345056534
ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7439084053039551,0.7815508246421814,-2.2584359271604626e-07,0.7130686640739441,0.6755532026290894,0.0019215686479583383,0.6731011867523193,0.5690127611160278,-0.01163081731647253,0.6585646867752075,0.4828009009361267,-0.0271085724234581,0.6572303175926208,0.4163202941417694,-0.045222632586956024,0.6286112666130066,0.5911022424697876,-0.03686334192752838,0.5518956780433655,0.6305041909217834,-0.055989548563957214,0.5753766894340515,0.6499399542808533,-0.06618116796016693,0.6053712368011475,0.6420946717262268,-0.07135079801082611,0.6272187232971191,0.6596853733062744,-0.04900537431240082,0.5488714575767517,0.6862960457801819,-0.05987726151943207,0.5726629495620728,0.7000882625579834,-0.057117000222206116,0.6044839024543762,0.6968268752098083,-0.05795175954699516,0.6283348202705383,0.7284821271896362,-0.05945096164941788,0.5567846894264221,0.7424954175949097,-0.06744276732206345,0.5776767134666443,0.7543010711669922,-0.05347838252782822,0.6077763438224792,0.7532833218574524,-0.045941539108753204,0.6301366090774536,0.7940061092376709,-0.06940462440252304,0.5629490613937378,0.7954542636871338,-0.0723571702837944,0.5814977884292603,0.8042067885398865,-0.05680444836616516,0.6103625893592834,0.8072339296340942,-0.0453568734228611
